Admin State,Field Office,Lease Type,Case Number,Lease Number,Operator,US Well Number,Well Number,Well Name,Geo State,County,Surface Hole Location Information,Latitude/Longitude,Latitude,Longitude,Surface Owner,Expiration Date (XML),Extension Approval Date (XML),APD Approval Date (XML),Well Status Date (XML),Extended Expiration Date (XML),APD Approval Date,Current Well Status,Well Status Date,Expiration Date,Extension Approval Date,Extended Expiration Date
WYOMING,Casper Field Office,FED,WYW6475,WYW6475,ANADARKO E&P ONSHORE LLC,4900935544,3569-7-6-1TH,SHAKER FED,WY,CONVERSE,ALIQUOT: SESE SEC: 7 TWN: 35N RNG: 69W,"(43.017365, -105.182275)",43.017365,-105.182275,FEE,2019-08-21T00:00:00.000-06:00,,2017-08-21T00:00:00.000-06:00,2021-08-21T00:00:00.000-06:00,,8/21/2017,UAPD,8/21/2021,8/21/2019,,
WYOMING,Casper Field Office,FED,WYW6475,WYW6475,ANADARKO E&P ONSHORE LLC,4900935546,3569-7-6-2W NH,SHAKER FED,WY,CONVERSE,ALIQUOT: SWSE SEC: 7 TWN: 35N RNG: 69W,"(43.016937, -105.182956)",43.016937,-105.182956,FEE,2019-08-21T00:00:00.000-06:00,,2017-08-21T00:00:00.000-06:00,2021-08-21T00:00:00.000-06:00,,8/21/2017,UAPD,8/21/2021,8/21/2019,,
WYOMING,Casper Field Office,FED,WYW6475,WYW6475,ANADARKO E&P ONSHORE LLC,4900937289,3569-7-6-1W NH,SHAKER FED,WY,CONVERSE,ALIQUOT: SESE SEC: 7 TWN: 35N RNG: 69W,"(43.017258, -105.182445)",43.017258,-105.182445,FEE,2019-08-21T00:00:00.000-06:00,,2017-08-21T00:00:00.000-06:00,2021-08-21T00:00:00.000-06:00,,8/21/2017,UAPD,8/21/2021,8/21/2019,,
WYOMING,Casper Field Office,FED,WYW6475,WYW6475,ANADARKO E&P ONSHORE LLC,,3569-7-6-1E NH,SHAKER FED,WY,CONVERSE,ALIQUOT: SESE SEC: 7 TWN: 35N RNG: 69W,"(43.017472, -105.182105)",43.017472,-105.182105,FEE,2019-08-21T00:00:00.000-06:00,,2017-08-21T00:00:00.000-06:00,2022-08-10T00:00:00.000-06:00,2021-08-21T00:00:00.000-06:00,8/21/2017,UAPD,8/10/2022,8/21/2019,,8/21/2021
WYOMING,Casper Field Office,FED,WYW0321875,WYW6477,ANADARKO E&P ONSHORE LLC,4900988784,3569-34-T2XH*,EH FED WORMHOLE W,WY,CONVERSE,ALIQUOT: SESW SEC: 27 TWN: 35N RNG: 69W,"(42.974238, -105.131508)",42.974238,-105.131508,FEE,2020-06-28T00:00:00.000-06:00,,2018-06-28T00:00:00.000-06:00,2022-08-10T00:00:00.000-06:00,2022-06-28T00:00:00.000-06:00,6/28/2018,UAPD,8/10/2022,6/28/2020,,6/28/2022
WYOMING,Casper Field Office,FED,WYW65558,WYW65558,WRC ENERGY LLC,4900929643,19-18-7-2FH,TILLARD 3675,WY,CONVERSE,LOT: 6 SEC: 19 TWN: 36N RNG: 75W,"(43.083262, -105.902913)",43.083262,-105.902913,FEE,2020-07-25T00:00:00.000-06:00,,2018-07-26T00:00:00.000-06:00,2022-08-17T00:00:00.000-06:00,2022-07-26T00:00:00.000-06:00,7/26/2018,UAPD,8/17/2022,7/25/2020,,7/26/2022
WYOMING,Casper Field Office,FED,WYW066006,WYW66006,ANSCHUTZ EXPLORATION CORPORATION,490093520400X1,3671-18-19-15 SXH,JACK FED,WY,CONVERSE,ALIQUOT: NWNE SEC: 18 TWN: 36N RNG: 71W,"(43.099474, -105.421381)",43.099474,-105.421381,FEE,2020-11-27T00:00:00.000-07:00,,2018-11-26T00:00:00.000-07:00,2022-12-09T00:00:00.000-07:00,,11/26/2018,ABD,12/9/2022,11/27/2020,,
WYOMING,Casper Field Office,FED,WYW066006,WYW66006,ANSCHUTZ EXPLORATION CORPORATION,,-18-19-16E NH,JACK FED  3671,WY,CONVERSE,ALIQUOT: NWNE SEC: 18 TWN: 36N RNG: 71W,"(43.099504, -105.421337)",43.099504,-105.421337,FEE,2020-11-27T00:00:00.000-07:00,2020-11-27T00:00:00.000-07:00,2018-11-26T00:00:00.000-07:00,2022-11-27T00:00:00.000-07:00,2022-11-27T00:00:00.000-07:00,11/26/2018,UAPD,11/27/2022,11/27/2020,11/27/2020,11/27/2022
WYOMING,Casper Field Office,FED,WYW066022,WYW66022,WOLD ENERGY PARTNERS LLC,4900929732,16-21-28-2FH*,STATE 3675-,WY,CONVERSE,ALIQUOT: SESW SEC: 16 TWN: 36N RNG: 75W,"(43.085183, -105.863614)",43.085183,-105.863614,STATE,2020-06-12T00:00:00.000-06:00,,2018-06-12T00:00:00.000-06:00,2022-08-17T00:00:00.000-06:00,2022-06-12T00:00:00.000-06:00,6/12/2018,UAPD,8/17/2022,6/12/2020,,6/12/2022
WYOMING,Casper Field Office,FED,WYW067031,WYW67031,ANSCHUTZ EXPLORATION CORPORATION,4900931203,16-21-13 TH*,KALI FED 3671,WY,CONVERSE,ALIQUOT: NENW SEC: 16 TWN: 36N RNG: 71W,"(43.100742, -105.388961)",43.100742,-105.388961,STATE,2020-09-07T00:00:00.000-06:00,,2018-09-06T00:00:00.000-06:00,2022-09-06T00:00:00.000-06:00,,9/6/2018,UAPD,9/6/2022,9/7/2020,,
WYOMING,Casper Field Office,FED,WYW067031,WYW67031,ANSCHUTZ EXPLORATION CORPORATION,4900931221,3671-24-3W NH,ROVER FED,WY,CONVERSE,ALIQUOT: SESW SEC: 24 TWN: 36N RNG: 71W,"(43.073193, -105.330453)",43.073193,-105.330453,FEE,2020-09-07T00:00:00.000-06:00,,2018-09-06T00:00:00.000-06:00,2022-09-06T00:00:00.000-06:00,,9/6/2018,UAPD,9/6/2022,9/7/2020,,
WYOMING,Casper Field Office,FED,WYW67031,WYW67031,ANSCHUTZ EXPLORATION CORPORATION,490093144300S1,3671-19-31-13TH,DOLLY FED,WY,CONVERSE,ALIQUOT: SESW SEC: 19 TWN: 36N RNG: 71W,"(43.072737, -105.430370)",43.072737,-105.430370,FEE,2019-09-28T00:00:00.000-06:00,,2017-09-28T00:00:00.000-06:00,2022-08-07T00:00:00.000-06:00,,9/28/2017,POW,8/7/2022,9/28/2019,,
WYOMING,Casper Field Office,FED,WYW067031,WYW67031,ANSCHUTZ EXPLORATION CORPORATION,4900934235,3671-24-13-3 TH,ROVER FED,WY,CONVERSE,ALIQUOT: SESW SEC: 24 TWN: 36N RNG: 71W,"(43.073240, -105.330238)",43.073240,-105.330238,FEE,2020-09-07T00:00:00.000-06:00,,2018-09-06T00:00:00.000-06:00,2022-09-06T00:00:00.000-06:00,,9/6/2018,UAPD,9/6/2022,9/7/2020,,
WYOMING,Casper Field Office,FED,WYW067031,WYW67031,ANSCHUTZ EXPLORATION CORPORATION,4900934241,3671-24-3E NH,ROVER FED,WY,CONVERSE,ALIQUOT: SESW SEC: 24 TWN: 36N RNG: 71W,"(43.073288, -105.330023)",43.073288,-105.330023,FEE,2020-09-07T00:00:00.000-06:00,,2018-09-06T00:00:00.000-06:00,2022-09-06T00:00:00.000-06:00,,9/6/2018,UAPD,9/6/2022,9/7/2020,,
WYOMING,Casper Field Office,FED,WYW67031,WYW67031,ANSCHUTZ EXPLORATION CORPORATION,,19-31-13ENH,DOLLY FED 3671,WY,CONVERSE,ALIQUOT: SESW SEC: 19 TWN: 36N RNG: 71W,"(43.072741, -105.430239)",43.072741,-105.430239,FEE,2019-09-28T00:00:00.000-06:00,,2017-09-28T00:00:00.000-06:00,2022-08-15T00:00:00.000-06:00,2021-09-28T00:00:00.000-06:00,9/28/2017,UAPD,8/15/2022,9/28/2019,,9/28/2021
WYOMING,Casper Field Office,FED,WYW67031,WYW67031,ANSCHUTZ EXPLORATION CORPORATION,,19-31-14 TH,DOLLY FED 3671,WY,CONVERSE,ALIQUOT: SESW SEC: 19 TWN: 36N RNG: 71W,"(43.072746, -105.430014)",43.072746,-105.430014,FEE,2019-09-28T00:00:00.000-06:00,,2017-09-28T00:00:00.000-06:00,2022-08-15T00:00:00.000-06:00,2021-09-28T00:00:00.000-06:00,9/28/2017,UAPD,8/15/2022,9/28/2019,,9/28/2021
WYOMING,Casper Field Office,FED,WYW67042,WYW67042,DEVON ENERGY PRODUCTION COMPANY LP,490093367400S1,26-233972-1XTH,RU T-55 FED,WY,CONVERSE,ALIQUOT: NWNW SEC: 35 TWN: 39N RNG: 72W,"(43.317147, -105.476116)",43.317147,-105.476116,FEE,2019-03-23T00:00:00.000-06:00,,2017-03-22T00:00:00.000-06:00,2017-12-27T00:00:00.000-07:00,,3/22/2017,POW,12/27/2017,3/23/2019,,
WYOMING,Casper Field Office,FED,WYW067042,WYW67042,DEVON ENERGY PRODUCTION COMPANY LP,4900933677,26-233972-2XTH,RU T-55 FED,WY,CONVERSE,ALIQUOT: NWNW SEC: 35 TWN: 39N RNG: 72W,"(43.317283, -105.476089)",43.317283,-105.476089,FEE,2019-03-22T00:00:00.000-06:00,2019-03-22T00:00:00.000-06:00,2017-03-22T00:00:00.000-06:00,2021-03-22T00:00:00.000-06:00,2021-03-22T00:00:00.000-06:00,3/22/2017,UAPD,3/22/2021,3/22/2019,3/22/2019,3/22/2021
WYOMING,Casper Field Office,FED,WYW067675,WYW67675,ANSCHUTZ EXPLORATION CORPORATION,490093145100S1,20-32-13TH*,CAPTAIN FED 3671,WY,CONVERSE,ALIQUOT: SWSW SEC: 20 TWN: 36N RNG: 71W,"(43.073890, -105.411600)",43.073890,-105.411600,FEE,2019-09-29T00:00:00.000-06:00,,2017-09-28T00:00:00.000-06:00,2022-06-28T00:00:00.000-06:00,,9/28/2017,POW,6/28/2022,9/29/2019,,
WYOMING,Casper Field Office,FED,WYW067675,WYW67675,ANSCHUTZ EXPLORATION CORPORATION,490093160400S1,10-3-4TH,COWBOY FED 3671,WY,CONVERSE,ALIQUOT: SESW SEC: 10 TWN: 36N RNG: 71W,"(43.102619, -105.369416)",43.102619,-105.369416,FEE,2020-10-03T00:00:00.000-06:00,,2018-10-02T00:00:00.000-06:00,2022-11-05T00:00:00.000-06:00,,10/2/2018,POW,11/5/2022,10/3/2020,,
WYOMING,Casper Field Office,FED,WYW67675,WYW67675,ANSCHUTZ EXPLORATION CORPORATION,490093407600S1,20-32-13WNH*,CAPTAIN FED 3671,WY,CONVERSE,ALIQUOT: SWSW SEC: 20 TWN: 36N RNG: 71W,"(43.073896, -105.411675)",43.073896,-105.411675,FEE,2019-09-29T00:00:00.000-06:00,,2017-09-28T00:00:00.000-06:00,2022-06-23T00:00:00.000-06:00,,9/28/2017,POW,6/23/2022,9/29/2019,,
WYOMING,Casper Field Office,FED,WYW67675,WYW67675,ANSCHUTZ EXPLORATION CORPORATION,490093419100S1,19-31-13WNH,DOLLY FED 3671,WY,CONVERSE,ALIQUOT: SESW SEC: 19 TWN: 36N RNG: 71W,"(43.072736, -105.430445)",43.072736,-105.430445,FEE,2019-09-28T00:00:00.000-06:00,,2017-09-28T00:00:00.000-06:00,2022-08-08T00:00:00.000-06:00,,9/28/2017,POW,8/8/2022,9/28/2019,,
WYOMING,Casper Field Office,FED,WYW067675,WYW67675,ANSCHUTZ EXPLORATION CORPORATION,490093438300S1,10-3-4W NH,COWBOY FED 3671,WY,CONVERSE,ALIQUOT: SESW SEC: 10 TWN: 36N RNG: 71W,"(43.102618, -105.369190)",43.102618,-105.369190,FEE,2020-10-03T00:00:00.000-06:00,,2018-10-02T00:00:00.000-06:00,2022-11-04T00:00:00.000-06:00,,10/2/2018,POW,11/4/2022,10/3/2020,,
WYOMING,Casper Field Office,FED,WYW67675,WYW67675,ANSCHUTZ EXPLORATION CORPORATION,,20-32-13ENH*,CAPTAIN FED 3671,WY,CONVERSE,ALIQUOT: SESW SEC: 20 TWN: 36N RNG: 71W,"(43.073875, -105.411339)",43.073875,-105.411339,FEE,2019-09-28T00:00:00.000-06:00,,2017-09-28T00:00:00.000-06:00,2022-08-15T00:00:00.000-06:00,2021-09-28T00:00:00.000-06:00,9/28/2017,UAPD,8/15/2022,9/28/2019,,9/28/2021
WYOMING,Casper Field Office,FED,WYW082743,WYW82743,WOLD ENERGY PARTNERS LLC,4900929653,3675-16-9-2FH*,STATE,WY,CONVERSE,ALIQUOT: SESW SEC: 16 TWN: 36N RNG: 75W,"(43.085233, -105.863576)",43.085233,-105.863576,STATE,2020-06-12T00:00:00.000-06:00,2022-05-29T00:00:00.000-06:00,2018-06-12T00:00:00.000-06:00,2022-06-12T00:00:00.000-06:00,2022-06-12T00:00:00.000-06:00,6/12/2018,UAPD,6/12/2022,6/12/2020,5/29/2022,6/12/2022
WYOMING,Casper Field Office,FED,WYW091194,WYW91194,IMPACT EXPLORATION AND PRODUCTION LLC,490093247200X1,426  27-34H,STYX,WY,CONVERSE,ALIQUOT: NENW SEC: 27 TWN: 37N RNG: 75W,"(43.156420, -105.851266)",43.156420,-105.851266,FEE,2019-08-15T00:00:00.000-06:00,,2017-08-14T00:00:00.000-06:00,2019-08-01T00:00:00.000-06:00,,8/14/2017,DSI,8/1/2019,8/15/2019,,
WYOMING,Casper Field Office,FED,WYW091194,WYW91194,IMPACT EXPLORATION AND PRODUCTION LLC,490093247300X1,413 27-34H,STYX,WY,CONVERSE,ALIQUOT: NENW SEC: 27 TWN: 37N RNG: 75W,"(43.156309, -105.851807)",43.156309,-105.851807,FEE,2019-08-15T00:00:00.000-06:00,,2017-08-14T00:00:00.000-06:00,2019-08-01T00:00:00.000-06:00,,8/14/2017,DSI,8/1/2019,8/15/2019,,
WYOMING,Casper Field Office,FED,WYW009185,WYW9185,ANADARKO E&P ONSHORE LLC,4900931585,3569-25-T4XH,EH FED UNIVERSE E,WY,CONVERSE,ALIQUOT: SWSE SEC: 13 TWN: 35N RNG: 69W,"(43.003612, -105.084617)",43.003612,-105.084617,FEE,2020-06-28T00:00:00.000-06:00,2020-06-17T00:00:00.000-06:00,2018-06-28T00:00:00.000-06:00,2022-08-10T00:00:00.000-06:00,2022-06-28T00:00:00.000-06:00,6/28/2018,UAPD,8/10/2022,6/28/2020,6/17/2020,6/28/2022
WYOMING,Casper Field Office,FED,WYW092976,WYW92976,NORTHWOODS OPERATING LLC,,07W06-1MH,ELM,WY,CONVERSE,ALIQUOT: SESW SEC: 7 TWN: 39N RNG: 74W,"(43.360330, -105.789620)",43.360330,-105.789620,FEE,2020-11-06T00:00:00.000-07:00,0202-10-06T00:00:00.000-07:00,2018-11-05T00:00:00.000-07:00,2022-11-05T00:00:00.000-06:00,2022-11-05T00:00:00.000-06:00,11/5/2018,UAPD,11/5/2022,11/6/2020,#VALUE!,11/5/2022
WYOMING,Casper Field Office,FED,WYW092976,WYW92976,NORTHWOODS OPERATING LLC,,07W19-1NH,ELM,WY,CONVERSE,ALIQUOT: SESW SEC: 7 TWN: 39N RNG: 74W,"(43.360490, -105.789310)",43.360490,-105.789310,FEE,2020-11-06T00:00:00.000-07:00,2020-10-07T00:00:00.000-06:00,2018-11-05T00:00:00.000-07:00,2022-11-05T00:00:00.000-06:00,2022-11-05T00:00:00.000-06:00,11/5/2018,UAPD,11/5/2022,11/6/2020,10/7/2020,11/5/2022
WYOMING,Casper Field Office,FED,WYW092976,WYW92976,NORTHWOODS OPERATING LLC,,07W06-1NH,ELM*,WY,CONVERSE,ALIQUOT: SESW SEC: 7 TWN: 39N RNG: 74W,"(43.360250, -105.789620)",43.360250,-105.789620,FEE,2020-11-06T00:00:00.000-07:00,2020-10-06T00:00:00.000-06:00,2018-11-05T00:00:00.000-07:00,2022-11-05T00:00:00.000-06:00,2022-11-05T00:00:00.000-06:00,11/5/2018,UAPD,11/5/2022,11/6/2020,10/6/2020,11/5/2022
WYOMING,Casper Field Office,FED,WYW092978,WYW92978,SAMSON RESOURCES COMPANY LLC,490094618300S1,3974-1720 2FH*,BOHLANDER FED,WY,CONVERSE,ALIQUOT: NWNE SEC: 17 TWN: 39N RNG: 74W,"(43.357499, -105.764376)",43.357499,-105.764376,FEE,2021-05-24T00:00:00.000-06:00,,2019-05-24T00:00:00.000-06:00,2019-09-16T00:00:00.000-06:00,,5/24/2019,POW,9/16/2019,5/24/2021,,
WYOMING,Casper Field Office,FED,WYW092978,WYW92978,CONTINENTAL RESOURCES INCORPORATED,490094893600X1,3974-1720 4MH,SOLITUDE FED,WY,CONVERSE,ALIQUOT: NWNE SEC: 17 TWN: 39N RNG: 74W,"(43.357629, -105.764318)",43.357629,-105.764318,FEE,2021-05-24T00:00:00.000-06:00,2021-04-21T00:00:00.000-06:00,2019-05-24T00:00:00.000-06:00,2022-11-26T00:00:00.000-07:00,2023-05-24T00:00:00.000-06:00,5/24/2019,DRG,11/26/2022,5/24/2021,4/21/2021,5/24/2023
WYOMING,Casper Field Office,FED,WYW092981,WYW92981,SAMSON RESOURCES COMPANY LLC,490094158200S1,39-74FH,ALLEMAND FED 21-2017,WY,CONVERSE,ALIQUOT: NWNW SEC: 29 TWN: 39N RNG: 74W,"(43.329323, -105.778836)",43.329323,-105.778836,FEE,2020-11-14T00:00:00.000-07:00,,2018-11-13T00:00:00.000-07:00,2019-06-06T00:00:00.000-06:00,,11/13/2018,POW,6/6/2019,11/14/2020,,
WYOMING,Casper Field Office,FED,WYW099383,WYW99383,WOLD ENERGY PARTNERS LLC,,3975-34-3-10-NH,ALLEMAND,WY,CONVERSE,ALIQUOT: SWSW SEC: 34 TWN: 39N RNG: 75W,"(43.301610, -105.853310)",43.301610,-105.853310,FEE,2021-11-08T00:00:00.000-07:00,2021-07-08T00:00:00.000-06:00,2019-11-08T00:00:00.000-07:00,2023-11-08T00:00:00.000-07:00,2023-11-08T00:00:00.000-07:00,11/8/2019,UAPD,11/8/2023,11/8/2021,7/8/2021,11/8/2023
WYOMING,Kemmerer Field Office,FED,WYW 160457,WYW160457,RYCKMAN CREEK RESOURCES,490412008600X1,9,RYCKMAN CREEK UNIT,WY,UINTA,ALIQUOT: SENW SEC: 18 TWN: 17N RNG: 118W,"(41.457860, -110.801890)",41.457860,-110.801890,,2019-08-29T00:00:00.000-06:00,,2017-08-29T00:00:00.000-06:00,2020-01-20T00:00:00.000-07:00,,8/29/2017,MW,1/20/2020,8/29/2019,,
WYOMING,Kemmerer Field Office,FED,WYW160457,WYW160457,RYCKMAN CREEK RESOURCES,,35,RYCKMAN CREEK UNIT,WY,UINTA,ALIQUOT: SWSW SEC: 18 TWN: 17N RNG: 118W,"(41.449057, -110.805007)",41.449057,-110.805007,,2019-08-29T00:00:00.000-06:00,,2017-08-29T00:00:00.000-06:00,2019-08-29T00:00:00.000-06:00,,8/29/2017,UAPD,8/29/2019,8/29/2019,,
WYOMING,Kemmerer Field Office,FED,WYW184546,WYW184546,CONOCOPHILLIPS COMPANY,490232249500S1,5-2H,LIONS BACK FEDERAL,WY,LINCOLN,ALIQUOT: NESW SEC: 5 TWN: 22N RNG: 113W,"(41.912131, -110.261242)",41.912131,-110.261242,BLM,2020-05-25T00:00:00.000-06:00,,2018-05-24T00:00:00.000-06:00,2019-10-21T00:00:00.000-06:00,,5/24/2018,ABD,10/21/2019,5/25/2020,,
WYOMING,Kemmerer Field Office,FED,WYW184546,WYW184546,CONOCOPHILLIPS COMPANY,,5-1,LIONS BACK FEDERAL,WY,LINCOLN,ALIQUOT: NESW SEC: 5 TWN: 22N RNG: 113W,"(41.912133, -110.261389)",41.912133,-110.261389,BLM,2020-05-25T00:00:00.000-06:00,,2018-05-24T00:00:00.000-06:00,2019-11-27T00:00:00.000-07:00,,5/24/2018,UAPD,11/27/2019,5/25/2020,,
WYOMING,Kemmerer Field Office,FED,WYW184564,WYW184564,CONOCOPHILLIPS COMPANY,490232249600X1,34-1,FLAMING GORGE FEDERAL,WY,LINCOLN,ALIQUOT: SWSW SEC: 34 TWN: 22N RNG: 114W,"(41.836672, -110.343811)",41.836672,-110.343811,BLM,2020-05-25T00:00:00.000-06:00,,2018-05-24T00:00:00.000-06:00,2019-10-08T00:00:00.000-06:00,,5/24/2018,ABD,10/8/2019,5/25/2020,,
WYOMING,Kemmerer Field Office,FED,WYW184564,WYW184564,CONOCOPHILLIPS COMPANY,,34-2H,FLAMING GORGE FEDERAL,WY,LINCOLN,ALIQUOT: SWSW SEC: 34 TWN: 22N RNG: 114W,"(41.836661, -110.343664)",41.836661,-110.343664,BLM,2020-05-25T00:00:00.000-06:00,,2018-05-24T00:00:00.000-06:00,2019-11-27T00:00:00.000-07:00,,5/24/2018,UAPD,11/27/2019,5/25/2020,,
WYOMING,Lander Field Office,FED,WYC0048241,WYC0048241,DEVON ENERGY PRODUCTION COMPANY LP,,199,BEAVER CREEK UNIT,WY,FREMONT,ALIQUOT: NESW SEC: 9 TWN: 33N RNG: 96W,"(42.845360, -108.335994)",42.845360,-108.335994,BLM,2020-08-20T00:00:00.000-06:00,,2018-08-20T00:00:00.000-06:00,2018-08-20T00:00:00.000-06:00,,8/20/2018,AAPD,8/20/2018,8/20/2020,,
WYOMING,Lander Field Office,FED,WYC0048241,WYC0048241,DEVON ENERGY PRODUCTION COMPANY LP,,200,BEAVER CREEK UNIT,WY,FREMONT,ALIQUOT: NESW SEC: 9 TWN: 33N RNG: 96W,"(42.845453, -108.336131)",42.845453,-108.336131,BLM,2020-08-20T00:00:00.000-06:00,,2018-08-20T00:00:00.000-06:00,2018-08-20T00:00:00.000-06:00,,8/20/2018,AAPD,8/20/2018,8/20/2020,,
WYOMING,Lander Field Office,FED,WYW0015814,WYW0015814,DENBURY ONSHORE LLC,490252405400S1,55,GRIEVE,WY,NATRONA,ALIQUOT: NENE SEC: 27 TWN: 32N RNG: 85W,"(42.721690, -106.999410)",42.721690,-106.999410,BLM,2019-06-16T00:00:00.000-06:00,,2017-06-16T00:00:00.000-06:00,2021-08-01T00:00:00.000-06:00,,6/16/2017,POW,8/1/2021,6/16/2019,,
WYOMING,Lander Field Office,FED,WYW0054754,WYW0054754,AETHON ENERGY OPERATING LLC,,15-13,GBU,WY,NATRONA,ALIQUOT: SWSW SEC: 15 TWN: 37N RNG: 89W,"(43.174030, -107.512763)",43.174030,-107.512763,FEE,2019-06-02T00:00:00.000-06:00,,2017-06-02T00:00:00.000-06:00,2019-06-02T00:00:00.000-06:00,,6/2/2017,UAPD,6/2/2019,6/2/2019,,
WYOMING,Lander Field Office,FED,WYW0054754,WYW0054754,AETHON ENERGY OPERATING LLC,,15-14Z,GBU,WY,NATRONA,ALIQUOT: SWSW SEC: 15 TWN: 37N RNG: 89W,"(43.174009, -107.512740)",43.174009,-107.512740,FEE,2019-06-02T00:00:00.000-06:00,,2017-06-02T00:00:00.000-06:00,2019-06-02T00:00:00.000-06:00,,6/2/2017,UAPD,6/2/2019,6/2/2019,,
WYOMING,Lander Field Office,FED,WYW0054754,WYW0054754,AETHON ENERGY OPERATING LLC,,15-23,GBU,WY,NATRONA,ALIQUOT: SWSW SEC: 15 TWN: 37N RNG: 89W,"(43.173411, -107.513051)",43.173411,-107.513051,FEE,2019-06-02T00:00:00.000-06:00,,2017-06-02T00:00:00.000-06:00,2019-06-02T00:00:00.000-06:00,,6/2/2017,UAPD,6/2/2019,6/2/2019,,
WYOMING,Lander Field Office,FED,WYW0054754,WYW0054754,AETHON ENERGY OPERATING LLC,,15-24,GBU,WY,NATRONA,ALIQUOT: SWSW SEC: 15 TWN: 37N RNG: 89W,"(43.173987, -107.512717)",43.173987,-107.512717,FEE,2019-06-02T00:00:00.000-06:00,,2017-06-02T00:00:00.000-06:00,2019-06-02T00:00:00.000-06:00,,6/2/2017,UAPD,6/2/2019,6/2/2019,,
WYOMING,Lander Field Office,FED,WYW0054754,WYW0054754,AETHON ENERGY OPERATING LLC,,16-44Z,GBU,WY,NATRONA,ALIQUOT: SWSW SEC: 15 TWN: 37N RNG: 89W,"(43.173454, -107.513097)",43.173454,-107.513097,FEE,2019-06-02T00:00:00.000-06:00,,2017-06-02T00:00:00.000-06:00,2019-06-02T00:00:00.000-06:00,,6/2/2017,UAPD,6/2/2019,6/2/2019,,
WYOMING,Lander Field Office,FED,WYW0054754,WYW0054754,AETHON ENERGY OPERATING LLC,,22-11,GBU,WY,NATRONA,ALIQUOT: SWSW SEC: 15 TWN: 37N RNG: 89W,"(43.173433, -107.513074)",43.173433,-107.513074,FEE,2019-05-31T00:00:00.000-06:00,,2017-05-31T00:00:00.000-06:00,2019-05-31T00:00:00.000-06:00,,5/31/2017,UAPD,5/31/2019,5/31/2019,,
WYOMING,Lander Field Office,FED,WYW0054759,WYW0054759,AETHON ENERGY OPERATING LLC,,15-21B-2H,GBU,WY,FREMONT,ALIQUOT: NENW SEC: 15 TWN: 37N RNG: 90W,"(43.179654, -107.627170)",43.179654,-107.627170,BLM,2018-05-21T00:00:00.000-06:00,2020-05-20T00:00:00.000-06:00,2017-09-28T00:00:00.000-06:00,2022-05-21T00:00:00.000-06:00,2022-05-21T00:00:00.000-06:00,9/28/2017,UAPD,5/21/2022,5/21/2018,5/20/2020,5/21/2022
WYOMING,Lander Field Office,FED,WYW0054759,WYW0054759,AETHON ENERGY OPERATING LLC,,15-21B-3H,GBU,WY,FREMONT,ALIQUOT: NENW SEC: 15 TWN: 37N RNG: 90W,"(43.179710, -107.627276)",43.179710,-107.627276,BLM,2018-05-21T00:00:00.000-06:00,2020-05-20T00:00:00.000-06:00,2017-09-27T00:00:00.000-06:00,2022-05-21T00:00:00.000-06:00,2022-05-21T00:00:00.000-06:00,9/27/2017,UAPD,5/21/2022,5/21/2018,5/20/2020,5/21/2022
WYOMING,Lander Field Office,FED,WYW0054759,WYW0054759,AETHON ENERGY OPERATING LLC,,22-14B,GBU,WY,FREMONT,ALIQUOT: SWSW SEC: 22 TWN: 37N RNG: 90W,"(43.155799, -107.631298)",43.155799,-107.631298,BLM,2018-05-21T00:00:00.000-06:00,2020-05-20T00:00:00.000-06:00,2018-05-21T00:00:00.000-06:00,2022-05-21T00:00:00.000-06:00,2022-05-21T00:00:00.000-06:00,5/21/2018,UAPD,5/21/2022,5/21/2018,5/20/2020,5/21/2022
WYOMING,Lander Field Office,FED,WYW0054759,WYW0054759,AETHON ENERGY OPERATING LLC,,22-14BT,GBU,WY,FREMONT,ALIQUOT: SWSW SEC: 22 TWN: 37N RNG: 90W,"(43.155850, -107.631323)",43.155850,-107.631323,BLM,2018-05-21T00:00:00.000-06:00,2020-05-20T00:00:00.000-06:00,2018-05-21T00:00:00.000-06:00,2022-05-21T00:00:00.000-06:00,2022-05-21T00:00:00.000-06:00,5/21/2018,UAPD,5/21/2022,5/21/2018,5/20/2020,5/21/2022
WYOMING,Lander Field Office,FED,WYW0054759,WYW0054759,AETHON ENERGY OPERATING LLC,,22-24B,GBU,WY,FREMONT,ALIQUOT: SWSW SEC: 22 TWN: 37N RNG: 90W,"(43.155896, -107.631347)",43.155896,-107.631347,BLM,2018-05-21T00:00:00.000-06:00,2020-05-20T00:00:00.000-06:00,2018-05-21T00:00:00.000-06:00,2022-05-21T00:00:00.000-06:00,2022-05-21T00:00:00.000-06:00,5/21/2018,UAPD,5/21/2022,5/21/2018,5/20/2020,5/21/2022
WYOMING,Lander Field Office,FED,WYW0054759,WYW0054759,AETHON ENERGY OPERATING LLC,,22-32B,GBU,WY,FREMONT,ALIQUOT: NWSE SEC: 22 TWN: 37N RNG: 90W,"(43.160740, -107.621695)",43.160740,-107.621695,BLM,2018-05-21T00:00:00.000-06:00,2020-05-20T00:00:00.000-06:00,2018-05-21T00:00:00.000-06:00,2022-05-21T00:00:00.000-06:00,2022-05-21T00:00:00.000-06:00,5/21/2018,UAPD,5/21/2022,5/21/2018,5/20/2020,5/21/2022
